"No.","Time","Source","Destination","Protocol","Length","Info"
"996","37.175729929","45.33.32.156","10.0.2.4","TCP","60","80  >  40958 [FIN, ACK] Seq=468 Ack=164 Win=32605 Len=0"
"997","37.175752962","10.0.2.4","45.33.32.156","TCP","54","40958  >  80 [ACK] Seq=164 Ack=468 Win=63784 Len=0"
"998","37.219828219","10.0.2.4","45.33.32.156","TCP","54","40958  >  80 [ACK] Seq=164 Ack=469 Win=63784 Len=0"
"999","37.224807613","10.0.2.4","45.33.32.156","TCP","54","40958  >  80 [FIN, ACK] Seq=164 Ack=469 Win=63784 Len=0"
"1000","37.225128040","45.33.32.156","10.0.2.4","TCP","60","80  >  40958 [ACK] Seq=469 Ack=165 Win=32604 Len=0"
"1001","38.355005849","45.33.32.156","10.0.2.4","TCP","60","445  >  51853 [RST, ACK] Seq=1 Ack=1 Win=32768 Len=0"
"1002","40.959600080","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 1#4] 52592  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1003","40.959675286","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 2#4] 52604  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1004","40.959713653","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 3#4] 52596  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1005","40.960093560","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 4#4] [TCP ACKed unseen segment] 443  >  52592 [ACK] Seq=1 Ack=2 Win=32054 Len=0"
"1006","40.960093951","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 5#4] [TCP ACKed unseen segment] 443  >  52604 [ACK] Seq=1 Ack=2 Win=31340 Len=0"
"1007","40.960446726","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 6#4] [TCP ACKed unseen segment] 443  >  52596 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
"1008","41.194499185","45.33.32.156","10.0.2.4","HTTP","516","HTTP/1.1 404 Not Found  (text/html)"
"1009","41.194499491","45.33.32.156","10.0.2.4","TCP","60","80  >  40956 [FIN, ACK] Seq=463 Ack=159 Win=32610 Len=0"
"1010","41.194570435","10.0.2.4","45.33.32.156","TCP","54","40956  >  80 [ACK] Seq=159 Ack=463 Win=63784 Len=0"
"1011","41.197068491","10.0.2.4","45.33.32.156","TCP","54","40956  >  80 [FIN, ACK] Seq=159 Ack=464 Win=63784 Len=0"
"1012","41.197780545","45.33.32.156","10.0.2.4","TCP","60","80  >  40956 [ACK] Seq=464 Ack=160 Win=32609 Len=0"
"1013","41.200679442","10.0.2.4","45.33.32.156","TCP","74","40960  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=25024727 TSecr=0 WS=128"
"1014","41.471873951","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 7#4] 52600  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1015","41.472334804","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 8#4] [TCP ACKed unseen segment] 443  >  52600 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
"1016","41.549042191","45.33.32.156","10.0.2.4","TCP","60","80  >  40960 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"1017","41.549113085","10.0.2.4","45.33.32.156","TCP","54","40960  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1018","41.549838030","10.0.2.4","45.33.32.156","HTTP","72","GET / HTTP/1.0 "
"1019","41.613647591","45.33.32.156","10.0.2.4","TCP","60","80  >  40960 [ACK] Seq=1 Ack=19 Win=32750 Len=0"
"1020","41.838170369","45.33.32.156","10.0.2.4","TCP","2974","80  >  40960 [ACK] Seq=1 Ack=19 Win=32750 Len=2920 [TCP segment of a reassembled PDU]"
"1021","41.838190406","10.0.2.4","45.33.32.156","TCP","54","40960  >  80 [ACK] Seq=19 Ack=2921 Win=62780 Len=0"
"1022","41.838510297","45.33.32.156","10.0.2.4","TCP","1514","80  >  40960 [PSH, ACK] Seq=2921 Ack=19 Win=32750 Len=1460 [TCP segment of a reassembled PDU]"
"1023","41.838510424","45.33.32.156","10.0.2.4","TCP","2974","80  >  40960 [ACK] Seq=4381 Ack=19 Win=32750 Len=2920 [TCP segment of a reassembled PDU]"
"1024","41.838522062","10.0.2.4","45.33.32.156","TCP","54","40960  >  80 [ACK] Seq=19 Ack=4381 Win=62780 Len=0"
"1025","41.838545760","10.0.2.4","45.33.32.156","TCP","54","40960  >  80 [ACK] Seq=19 Ack=7301 Win=61320 Len=0"
"1026","41.838695020","45.33.32.156","10.0.2.4","HTTP","511","HTTP/1.1 200 OK  (text/html)"
"1027","41.848014286","10.0.2.4","45.33.32.156","TCP","54","40960  >  80 [RST, ACK] Seq=19 Ack=7759 Win=62780 Len=0"
"1028","41.848226474","10.0.2.4","45.33.32.156","TCP","74","40962  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=25025374 TSecr=0 WS=128"
"1029","42.239568280","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 9#4] 52606  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1030","42.239649738","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 10#4] 52602  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1031","42.239688547","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 11#4] 52598  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1032","42.240091629","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 12#4] [TCP ACKed unseen segment] 443  >  52606 [ACK] Seq=1 Ack=2 Win=32411 Len=0"
"1033","42.240091970","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 13#4] [TCP ACKed unseen segment] 443  >  52602 [ACK] Seq=1 Ack=2 Win=32411 Len=0"
"1034","42.240092276","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 14#4] [TCP ACKed unseen segment] 443  >  52598 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
"1035","42.751658139","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 15#4] 52594  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1036","42.752189095","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 16#4] [TCP ACKed unseen segment] 443  >  52594 [ACK] Seq=1 Ack=2 Win=31697 Len=0"
"1037","42.848253286","10.0.2.4","45.33.32.156","TCP","74","40964  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=25026374 TSecr=0 WS=128"
"1038","43.162488602","45.33.32.156","10.0.2.4","TCP","60","80  >  40962 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"1039","43.162536116","10.0.2.4","45.33.32.156","TCP","54","40962  >  80 [RST] Seq=1 Win=0 Len=0"
"1040","43.164633817","45.33.32.156","10.0.2.4","TCP","60","80  >  40964 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"1041","43.164695245","10.0.2.4","45.33.32.156","TCP","54","40964  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1042","43.166698207","10.0.2.4","45.33.32.156","TCP","571","40964  >  80 [PSH, ACK] Seq=1 Ack=1 Win=64240 Len=517"
"1043","43.263657932","10.0.2.4","52.222.149.57","TCP","54","[TCP Dup ACK 17#4] 44870  >  443 [ACK] Seq=1 Ack=1 Win=63360 Len=0"
"1044","43.264142933","52.222.149.57","10.0.2.4","TCP","60","[TCP Dup ACK 18#4] [TCP ACKed unseen segment] 443  >  44870 [ACK] Seq=1 Ack=2 Win=31736 Len=0"
"1045","43.376331997","45.33.32.156","10.0.2.4","TCP","60","80  >  40964 [ACK] Seq=1 Ack=518 Win=32251 Len=0"
"1046","43.446891553","45.33.32.156","10.0.2.4","HTTP","541","HTTP/1.1 400 Bad Request  (text/html)"
"1047","43.446891680","45.33.32.156","10.0.2.4","TCP","60","80  >  40964 [FIN, ACK] Seq=488 Ack=518 Win=32251 Len=0"
"1048","43.446915310","10.0.2.4","45.33.32.156","TCP","54","40964  >  80 [ACK] Seq=518 Ack=488 Win=63784 Len=0"
"1049","43.447341207","10.0.2.4","45.33.32.156","TCP","54","40964  >  80 [RST, ACK] Seq=518 Ack=489 Win=63784 Len=0"
"1050","51.199636218","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 1#5] 52592  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1051","51.199712176","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 2#5] 52604  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1052","51.199750584","10.0.2.4","52.222.158.74","TCP","54","[TCP Dup ACK 3#5] 52596  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"1053","51.200161808","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 4#5] [TCP ACKed unseen segment] 443  >  52592 [ACK] Seq=1 Ack=2 Win=32054 Len=0"
"1054","51.200162174","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 5#5] [TCP ACKed unseen segment] 443  >  52604 [ACK] Seq=1 Ack=2 Win=31340 Len=0"
"1055","51.200162500","52.222.158.74","10.0.2.4","TCP","60","[TCP Dup ACK 6#5] [TCP ACKed unseen segment] 443  >  52596 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
